Rank,BGGid,Name,Price
821,59946,Dungeons & Dragons: Castle Ravenloft Board Game,48.97
822,169124,Flick 'em Up!,46.84
823,38054,Snow Tails,34.32
824,203427,Fabled Fruit,57.06
825,318184,Imperium: Classics,33.49
826,207830,5-Minute Dungeon,31.75
827,95064,Ascension: Return of the Fallen,14.97
828,275467,Letter Jam,19.95
829,56692,Parade,28.99
830,125678,DC Comics Deck-Building Game,51.27
831,219215,Werewords,14.47
832,193214,Meeple Circus,38.82
833,279613,Unlock!: Timeless Adventures,31.99
834,554,La Citt�,68.83
836,19600,Antike,38.99
837,174570,Legendary Encounters: A Predator Deck Building Game,104.1
838,212402,The Grimm Forest,50.53
839,154086,Gold West,51.26
842,238992,Call to Adventure,40.49
843,214029,SpaceCorp: 2025-2300AD,70.97
844,25669,Qwirkle,21.97
845,939,Star Wars: The Queen's Gambit,44.95
847,197405,Tak,42.97
848,66505,The Speicherstadt,28.95
849,180680,Automobiles,56.47
850,244331,Blue Lagoon,29.76
851,72287,Mr. Jack Pocket,17.58
854,161866,Zombicide Season 3: Rue Morgue,61.19
855,248065,Zombicide: Invader,127.06
856,290359,Undaunted: North Africa,34.99
857,168917,Smash Up: Pretty Pretty Smash Up,31.75
858,242804,Lowlands,55.99
859,131646,Merchant of Venus (Second Edition),51.87
860,200077,Mint Works,14.62
861,300300,Chronicles of Crime: 1400,24
862,198740,Lovecraft Letter,19.99
863,207691,Railroad Revolution,54.99
864,178336,World's Fair 1893,29.95
865,72225,CO?,99.99
866,218074,Detective: City of Angels,71.99
867,245643,Luxor,49.99
868,204027,Cottage Garden,43.99
870,15817,Manila,32.95
871,182340,Star Trek: Frontiers,53.89
872,260180,Project L,30.39
873,291794,Dice Throne: Season One ReRolled,38.81
874,150999,Valley of the Kings,17.77
876,285984,Last Bastion,54.99
877,157403,Black Fleet,24.95
878,329465,Red Rising,36
879,230080,Majesty: For the Realm,89.26
880,300877,New York Zoo,39.95
881,66056,Rivals for Catan,23.99
882,156776,"Warhammer 40,000: Conquest",21.99
883,104710,Wiz-War (Eighth Edition),34.97
884,112,Condottiere,14.99
885,254386,Raccoon Tycoon,29.97
886,89409,BattleCON: War of Indines,58.69
887,322708,Descent: Legends of the Dark,119.99
888,160018,Smash Up: Monster Smash,19.99
889,75449,Firenze,49.32
890,196526,Coffee Roaster,36.44
891,200954,Fields of Green,48.62
892,104363,Rex: Final Days of an Empire,38.95
893,185589,Islebound,63.53
894,1382,Winner's Circle,70.53
895,199966,Kingsburg (Second Edition),49.99
896,157809,Nations: The Dice Game,149.99
897,253284,Ticket to Ride: New York,22.99
898,127518,A Distant Plain,112.07
901,22825,Tide of Iron,68.95
902,164949,"Time of Crisis: The Roman Empire in Turmoil, 235-284 AD",112.07
903,227515,Riverboat,59.94
904,171233,The Big Book of Madness,26.99
905,198454,When I Dream,39.99
907,195314,Herbaceous,21.49
908,45986,Stronghold,93.68
909,8203,"Hey, That's My Fish!",29.59
910,60,Vinci,76.35
911,177524,ICECOOL,22.47
912,217449,NMBR 9,30
914,6830,Zendo,44
915,229892,Container: 10th Anniversary Jumbo Edition!,98.86
916,136991,Loony Quest,12.83
917,1822,Wilderness War,38.95
919,218509,Empires of the Void II,78.89
920,191231,Via Nebula,39.99
921,264052,Circadians: First Light,48.99
922,163154,Falling Sky: The Gallic Revolt Against Caesar,59.97
923,25568,Metropolys,31.49
924,40793,Dice Town,75.89
925,228504,Cat Lady,19.99
926,55427,Mr. Jack in New York,24.58
927,35497,Fauna,25.87
928,823,The Lord of the Rings,24.24
929,97903,Terror in Meeple City,39.71
930,244654,Wildlands,57.99
931,298065,Santa Monica,46.99
932,267319,Roam,22.49
934,135382,Shadowrun: Crossfire,375.48
935,122522,Smash Up,18.99
936,217861,Paper Tales,33.95
937,159473,Quartermaster General,34.95
938,18100,China,11.76
939,197070,Massive Darkness,101.99
940,91536,Quarriors!,41.8
941,301255,Whistle Mountain,50.47
943,67492,Battles of Westeros,99
944,221,Ikusa,51.95
945,21523,Runebound: Second Edition,34.95
946,153065,Linko!,10.39
947,194880,Dream Home,35.19
948,284818,Caylus 1303,47.99
949,242684,Reavers of Midgard,34.97
950,23540,Shikoku 1889,63.99
951,161882,Irish Gauge,31.97
953,142326,Eight-Minute Empire: Legends,22.47
954,134352,Two Rooms and a Boom,22.99
955,152162,Diamonds: Second Edition,18.97
956,223750,Hardback,11.01
957,276498,Paris: La Cit� de la Lumi�re,19.99
958,71671,Yggdrasil,36.95
959,164265,Witness,105.95
960,68264,No Retreat! The Russian Front,13.43
961,5737,Domaine,39.2
962,94246,1812: The Invasion of Canada,103.53
964,191300,Archaeology: The New Expedition,64.99
965,229265,Wendake,64.83
966,182694,Watson & Holmes,53.75
967,156091,Sons of Anarchy: Men of Mayhem,39.99
968,146312,Ghost Fightin' Treasure Hunters,162.55
969,273330,Bloodborne: The Board Game,95.99
970,272739,Clinic: Deluxe Edition,39.97
971,16992,Tsuro,27.97
972,145639,Coconuts,70.58
973,207336,Honsh?,14.7
974,17329,Animal Upon Animal,24.99
976,8045,Princes of the Renaissance,57.06
977,183571,Deep Space D-6,25.91
978,184151,Legend of the Five Rings: The Card Game,31.99
979,24068,Shadow Hunters,19.99
980,137649,Level 7 [Omega Protocol],161.34
981,299047,Disney Villainous: Perfectly Wretched,29.99
982,176371,Explorers of the North Sea,40.99
983,833,For the People,27.81
984,95103,Fortune and Glory: The Cliffhanger Game,74.96
985,176544,Automania,120.88
986,256788,Detective Club,27.97
987,221318,Whistle Stop,43.47
988,228328,Rurik: Dawn of Kiev,62.97
989,27364,Caylus Magna Carta,23.53
990,279254,Ecos: First Continent,47.59
991,175199,Mottainai,11.99
992,124,Primordial Soup,31.95
993,327,Loopin' Louie,101.1
994,163642,Chimera Station,55.15
995,44163,Power Grid: Factory Manager,33.99
996,37628,Haggis,20.99
997,230933,Merlin,62.23
998,91080,Andean Abyss,55.97
999,121410,Steam Park,43.99
1000,104020,Vanuatu,55.97
1001,37836,"Julius Caesar: Caesar, Pompey, and the Roman Civil War",114.78
1002,17396,Manoeuvre,34.95
1003,208024,The Reckoners,69.97
1004,231218,Black Sonata,42.29
1005,681,Quarto,37.99
1006,183880,Risk: Star Wars Edition,82.85
1007,270971,Era: Medieval Age,57.65
1008,187377,Vikings Gone Wild,32.95
1009,34084,Witch's Brew,24.45
1010,11971,Cockroach Poker,10.47
1011,195162,Plague Inc.: The Board Game,29.86
1012,247236,Duelosaur Island,35.88
1013,278,Catan Card Game,16
1014,241266,Little Town,26.99
1015,151007,Pathfinder Adventure Card Game: Skull & Shackles � Base Set,39.95
1016,181796,The Prodigals Club,39.99
1017,234669,Legacy of Dragonholt,55.99
1018,257518,Claustrophobia 1643,125.65
1019,239472,Abomination: The Heir of Frankenstein,47.99
1020,205597,Jump Drive,18.97
1021,175324,Fog of Love,44.99
1022,154246,La Isla,23.49
1023,140933,Blueprints,26.77
1024,8989,Hansa,29.99
1025,206931,Encore!,23.42
1026,276894,Ticket to Ride: London,22.39
1027,244049,Forum Trajanum,48.99
1028,256589,Rallyman: GT,46.19
1029,121297,Fleet,28.23
1030,204836,Escape Room: The Game,45.88
1031,206051,Insider,16.97
1032,171879,Kraftwagen,115.65
1033,266164,Babylonia,39.99
1034,143884,Machi Koro,22.47
1035,141423,Dead Men Tell No Tales,37.99
1036,253499,A War of Whispers,50
1037,50768,Ninjato,39.95
1038,245487,Orchard: A 9 card solitaire game,19.99
1039,233262,Tidal Blades: Heroes of the Reef,70.59
1040,284777,Unmatched: Jurassic Park � InGen vs Raptors,19.99
1041,270314,Ohanami,14.95
1042,172931,Outfoxed!,20.97
1043,261114,Men at Work,52.62
1045,42910,Peloponnes,67.76
1046,13823,Fairy Tale,12.99
1047,30381,Hamburgum,37.95
1048,145371,Three Kingdoms Redux,47.28
1049,230085,Agra,56.99
1050,291508,Tiny Epic Dinosaurs,20
1051,105,Colossal Arena,19.99
1052,123955,Thunderbolt Apache Leader,124.24
1053,137297,Rise of Augustus,17.01
1054,152470,Fief: France 1429,59.97
1056,22141,Cleopatra and the Society of Architects,72.35
1057,147303,Carcassonne: South Seas,27.46
1058,157001,Trains: Rising Sun,29.98
1059,174660,New York 1901,38.99
1060,527,GIPF,10.99
1061,128721,Crisis,53.97
1064,164338,The Golden Ages,34.99
1065,82168,Escape from the Aliens in Outer Space,35.49
1066,19100,Hacienda,24.99
1067,173090,The Game,14.39
1068,126100,Mythos Tales,39.99
1070,218421,Street Masters,113.48
1071,35815,A Touch of Evil: The Supernatural Game,41.97
1072,177802,Smash Up: It's Your Fault!,19.99
1073,18258,Mission: Red Planet,29.95
1074,16395,Blokus Duo,24.15
1075,294612,Unlock!: Epic Adventures,31.99
1076,244536,Tiny Epic Zombies,21.99
1078,232918,Fallout,55.99
1079,25643,Arkadia,28.99
1080,280794,Etherfields,111.99
1081,271869,Sushi Roll,19.17
1082,180899,Ponzi Scheme,27.97
1083,4099,Keythedral,35.95
1084,202583,Rise of Tribes,39.99
1085,855,Java,26.45
1086,177478,IKI,54.99
1087,23094,Planet Steam,42.23
1089,1115,Poker,10.38
1090,154386,Medieval Academy,28.99
1091,39953,A Game of Thrones: The Card Game,15.95
1092,102548,Dungeon Fighter,47
1094,2507,Libert�,40.45
1095,113873,"The Hunters: German U-Boats at War, 1939-43",51.47
1096,165872,Liberty or Death: The American Insurrection,67.99
1097,57390,Catacombs,144.99
1098,43443,Castle Panic,22.66
1099,132372,Guildhall,100
1100,38823,Conflict of Heroes: Storms of Steel! � Kursk 1943,129.4
1101,160610,Thunderbirds,34.99
1102,25821,The Werewolves of Miller's Hollow,10.39
1105,213266,Circle the Wagons,9.5
1106,157526,Viceroy,38.82
1107,60435,Rallyman,48.22
1108,42452,Rattus,25.99
1109,191876,Ulm,33.99
1110,251412,On Tour,31.99
1112,223855,Sentient,31.97
1113,245476,CuBirds,15.99
1115,134253,Hostage Negotiator,19.99
1116,111124,Dark Moon,44.31
1117,10,Elfenland,21.11
1118,1261,Medina,149.79
1119,119591,Rialto,129.4
1120,165986,Royals,37.5
1121,143405,Sylvion,20.79
1122,238638,Castell,74.72
1123,273477,Obscurio,44.79
1124,306481,Tawantinsuyu: The Inca Empire,42
1125,300327,The Castles of Tuscany,24.98
1127,159504,Folklore: The Affliction,58.57
1128,16986,Ubongo,13.49
1129,85256,Timeline: Inventions,18.7
1130,53093,Heroes of Normandie,55.99
1131,192074,Odin's Ravens (Second Edition),18.99
1132,41916,The Magic Labyrinth,31.97
1134,12495,Fire & Axe: A Viking Saga,48.95
1135,228660,Betrayal at Baldur's Gate,55.99
1136,233020,Fireball Island: The Curse of Vul-Kar,55.97
1137,61692,Axis & Allies Europe 1940,84.99
1139,149155,Dead Man's Draw,15.99
1140,15126,Advanced Squad Leader: Starter Kit #2,37.76
1141,219100,UBOOT: The Board Game,71.99
1142,299960,Alma Mater,29.99
1143,262941,Dominant Species: Marine,69.97
1144,826,Cartagena,22.83
1145,272453,KeyForge: Age of Ascension,19.99
1146,105037,Tournay,70.53
1147,103,Titan,47.45
1148,9203,Wings of War: Famous Aces,22.95
1149,205716,New Angeles,48.32
1150,191597,Dale of Merchants 2,17.99
1152,9220,Saboteur,9.97
1153,233571,Star Wars: Legion,111.71
1154,184424,Mega Civilization,999.99
1155,228855,Set a Watch,44.99
1157,188547,Maximum Apocalypse,43.99
1158,180040,Villages of Valeria,21.95
1159,256606,Spirits of the Wild,28.94
1160,2338,Starship Catan,24
1161,159503,The Captain Is Dead,39.99
1162,277700,Merchants Cove,74.92
1163,117985,Star Trek: Catan,71
1164,212516,Keyper,55.77
1166,183006,Qwinto,4.11
1167,134453,The Little Prince: Make Me a Planet,22
1168,21441,Mykerinos,18.45
1170,269595,Copenhagen,51.99
1171,2842,TransAmerica,26.47
1172,243759,Hellboy: The Board Game,128.36
1173,106,Mystery Rummy: Jack the Ripper,8.25
1174,7805,Fearsome Floors,24.99
1177,159109,XenoShyft: Onslaught,38.55
1179,172385,Porta Nigra,123.08
1180,39684,Merkator,17.99
1181,233961,Claim,17.05
1182,33604,Say Anything,19.99
1183,150312,Welcome to the Dungeon,11.99
1185,297978,Mariposas,19.99
1186,166226,The Staufer Dynasty,41.99
1187,163413,Murano,59.99
1188,72991,Asara,59.99
1189,224821,One Deck Dungeon: Forest of Shadows,17.47
1191,217085,Unearth,40
1192,127024,Room 25,51.65
1193,196202,Rum & Bones: Second Tide,84.99
1194,394,Kahuna,19.44
1195,142992,Gravwell: Escape from the 9th Dimension,34.37
1196,148729,Maquis,18
1199,253214,Escape Tales: The Awakening,27.06
1200,232988,The Castles of Burgundy: The Dice Game,14.11
1201,878,Wyatt Earp,14.35
1202,202077,Deep Madness,129.36
1203,179572,Dice City,42.54
1204,29934,Amyitis,27.99
1206,22038,Warrior Knights,38.95
1207,98527,Gloom of Kilforth: A Fantasy Quest Game,82.97
1208,19999,Aton,18.49
1209,199,Manhattan,23.99
1210,175223,Valley of the Kings: Afterlife,15.99
1211,167513,Barony,34.99
1212,254591,Heroes of Terrinoth,77.73
1213,229491,Edge of Darkness,149.99
1214,253608,18Chesapeake,142.85
1215,138431,Galaxy Defenders,54.6
1217,142852,DC Comics Deck-Building Game: Heroes Unite,35.99
1218,66837,1862: Railway Mania in the Eastern Counties,64.47
1219,5716,Balloon Cup,16.49
1221,139030,Mascarade,17.99
1222,3284,Star Wars: Epic Duels,31.95
1223,75165,De Vulgari Eloquentia,31.95
1224,176229,Tides of Time,8
1225,296237,Warp's Edge,25.99
1226,116,Guillotine,19.94
1228,94362,Rune Age,22.95
1229,332800,Summoner Wars (Second Edition),39.94
1230,1231,Bausack,52.45
1231,194690,Viral,28.97
1232,129051,Le Havre: The Inland Port,29.93
1233,902,Meuterer,10.95
1234,200057,Pioneer Days,41.97
1235,204505,Museum,54.06
1236,276042,Conspiracy: Abyss Universe,30.59
1237,301767,Mysterium Park,26.39
1240,120523,Nothing Personal,47.96
1241,19237,Ca$h 'n Gun$,35.99
1242,16496,Roma,17.95
1243,264982,Coloma,181.92
1244,66,L�wenherz,27.95
1246,316546,Clever Cubed,16.98
1247,42487,Lost Cities: The Board Game,28.99
1250,246663,NEOM,39.99
1251,109125,Wallenstein (Second Edition),87.95
1252,286751,Zombicide: 2nd Edition,107.99
1254,20542,Advanced Squad Leader: Starter Kit #3,49.92
1255,169794,Haspelknecht,40.99
1256,181810,Kodama: The Tree Spirits,14.47
1258,223770,Startups,16.97
1261,196,Kremlin,33.76
1262,287084,Oriflamme,15.99
1263,6411,Blokus 3D,19.95
1264,101785,D-Day Dice,25.49
1265,199383,Calimala,58.76
1266,55829,Axis & Allies Pacific 1940,79.97
1267,43022,Yomi,67.65
1268,272533,Kingdom Rush: Rift in Time,48
1269,624,Quoridor,39.99
1270,71836,Onirim,23.19
1271,245422,Werewords Deluxe Edition,25
1272,244191,Naga Raja,34.41
1273,24417,Factory Fun,32.45
1274,191894,Imagine,15.36
1275,144041,Patchistory,35
1276,172220,Dungeons & Dragons: Temple of Elemental Evil Board Game,59.97
1277,22877,Fields of Fire,28
1278,255674,Imhotep: The Duel,14.97
1279,166857,Antike II,32.79
1280,15818,Pickomino,19.88
1281,481,Carolus Magnus,27.95
1283,257769,Walking in Burano,23.99
1284,94104,Omen: A Reign of War,34.11
1285,195544,Tides of Madness,8.37
1287,47055,High Frontier,38.45
1289,254018,Solenia,39.99
1290,216201,Robo Rally,64.7
1291,18745,Sun Tzu,31.7
1293,594,Sleuth,14.97
1294,7480,Sword of Rome,59.95
1296,231484,Carnival of Monsters,29.28
1297,21550,Blokus Trigon,26.05
1298,165950,Beasty Bar,18.76
1299,423,1856: Railroading in Upper Canada from 1856,36
1300,299169,Spicy,17.99
1301,13780,In the Shadow of the Emperor,18.95
1302,227456,Escape the Dark Castle,39.99
1303,194626,Happy Salmon,9.99
1304,166571,Tramways,58.76
1305,172381,My Village,40.95
1306,309630,Small World of Warcraft,47.99
1307,318182,Imperium: Legends,24.99
1308,281655,High Frontier 4 All,87.87
1309,226501,Dragonfire,44.99
1310,125548,Pixel Tactics,11.99
1311,205317,DOOM: The Board Game,49.99
1312,438,Scotland Yard,40.97
1313,204,Stephenson's Rocket,45.47
1314,122294,Ascension: Immortal Heroes,13.97
1315,106662,Power Grid: The First Sparks,33.97
1316,131366,Eight-Minute Empire,18.59
1317,146910,Wildcatters,55.97
1318,156714,Doomtown: Reloaded,17.6
1319,13884,The Scepter of Zavandor,94.51
1320,271088,Ishtar: Gardens of Babylon,39.99
1321,288169,The Fox in the Forest Duet,12.77
1322,170604,Renegade,21.58
1323,38862,Giants,46.99
1324,282954,Paris,58.07
1325,151771,La Cosa Nostra,12.94
1326,57925,Havana,28.45
1327,293889,Fallout Shelter: The Board Game,35.99
1328,223740,Bargain Quest,50
1329,2397,Backgammon,9.99
1330,152,M� & More,13.99
1331,168,Empire Builder,41.99
1332,3955,BANG!,17.97
1333,242,Junta,31.99
1334,58936,Wars of the Roses: Lancaster vs. York,56.95
1335,181524,Masmorra: Dungeons of Arcadia,51.99
1336,193308,Spyfall 2,23.99
1338,143175,Kashgar: Merchants of the Silk Road,31.99
1339,115,I'm the Boss!,26.49
1340,34194,Aquaretto,34.99
1343,92319,Olympos,39.64
1344,38343,Ad Astra,46.99
1345,244995,Illusion,10.36
1347,171662,Neanderthal,54.99
1348,22484,Ingenious: Travel Edition,39.95
1349,143986,CV,28.29
1351,310873,Carnegie,55.98
1352,61487,Unconditional Surrender! World War 2 in Europe,105.32
1353,3228,Pueblo,27.95
1354,96007,The New Era,29.41
1355,40270,Call of Cthulhu: The Card Game,24.95
1358,254713,The Artemis Project,67.99
1359,272682,Expedition to Newdale,51.99
1360,41933,Arctic Scavengers,64.99
1361,252929,Planet,47.99
1362,246761,Cahoots,11.97
1363,192860,Oceanos,33.6
1364,255675,Exit: The Game � The Catacombs of Horror,18.97
1366,103185,Walnut Grove,259.98
1368,302388,Back to the Future: Back in Time,31.33
1369,1829,Risk 2210 A.D.,45
1370,283294,Yukon Airways,51.61
1372,34297,The Climbers,27.95
1373,2065,Shogi,60
1374,149776,Fireteam Zero,101.18
1375,148951,Tiny Epic Kingdoms,19.49
1376,176083,Hit Z Road,29.99
1377,2987,Pirate's Cove,39.99
1378,34887,Revolution!,31.95
1379,264198,Warhammer Quest: Blackstone Fortress,169.99
1380,195043,Welcome Back to the Dungeon,11.99
1382,281194,Flick of Faith,39.68
1383,1499,World in Flames,24.64
1385,30658,Rise of Empires,44
1386,230267,Dice Settlers,41.99
1387,55697,Power Struggle,40.99
1388,233678,Indian Summer,51.26
1389,257614,Tussie Mussie,16.2
1390,102435,Navajo Wars,85.05
1391,245354,Unlock!: Secret Adventures � The Adventurers of Oz,11.99
1392,3800,Himalaya,38.95
1393,240855,Lockup: A Roll Player Tale,34.99
1394,12761,Ys,28.95
1395,195856,Bloodborne: The Card Game,43.99
1396,306881,Railroad Ink Challenge: Lush Green Edition,15.99
1397,195571,Legendary Encounters: A Firefly Deck Building Game,62.23
1398,39339,Android,40.99
1399,119,Kingdoms,14.99
1400,248158,Thanos Rising: Avengers Infinity War,58.82
1401,26457,Successors (Third Edition),41.95
1402,123499,City of Iron,53.97
1403,223931,Sherlock Holmes Consulting Detective: Carlton House & Queen's Park,57.99
1404,246200,Piepmatz,13.59
1405,178054,A Study in Emerald (Second Edition),70.53
